SensoreFrontale;DifferenzaSxDxSensor;DifferenzaSxMinDxMinSensor;PosizioneRispettoAlCentro;AngoloLongTang;Cls
16.3897;-69.4528;-59.65816000000001;0.36036;-0.378698;3
16.2774;-69.4325;-59.647479999999995;0.366102;-0.377526;3
16.1674;-69.40790000000001;-59.6329;0.371804;-0.376333;3
15.9438;-69.3576;-59.60302999999999;0.383335;-0.373904;3
15.719;-69.3056;-59.57152;0.394876;-0.371446;3
15.6026;-69.2851;-59.560430000000004;0.4007;-0.370232;3
15.3709;-69.2385;-59.53368999999999;0.41234;-0.367761;3
15.1928;-69.2073;-59.51675;0.421142;-0.365903;3
15.0108;-69.1838;-59.50635;0.429929;-0.364084;3
14.8873;-69.17139999999999;-59.502109999999995;0.435802;-0.36288;3
14.8306;-69.1515;-59.488420000000005;0.438754;-0.362194;3
14.7652;-69.15209999999999;-59.49213;0.44172;-0.361625;3
14.6451;-69.12750000000001;-59.477399999999996;0.447624;-0.360335;3
14.5885;-69.1065;-59.462390000000006;0.450568;-0.359638;3
40.8259;-26.533900000000003;-54.881099999999996;0.0890157;-0.068532;0
40.9389;-26.6224;-55.0399;0.0890157;-0.0677787;0
40.9715;-26.647900000000003;-55.0856;0.0890157;-0.0675619;0
40.9984;-26.668799999999997;-55.12310000000001;0.0890157;-0.0673836;0
41.0364;-26.6986;-55.1766;0.0890157;-0.0671307;0
41.0613;-26.7179;-55.211299999999994;0.0890157;-0.0669664;0
41.0767;-26.73;-55.2329;0.0890157;-0.066864;0
41.1018;-26.749599999999997;-55.2679;0.0890157;-0.0666983;0
41.1795;-26.8102;-55.37650000000001;0.0890157;-0.0661842;0
41.2004;-26.826400000000003;-55.4056;0.0890157;-0.066046;0
41.221;-26.842499999999998;-55.434200000000004;0.0890157;-0.0659105;0
41.2461;-26.862000000000002;-55.469100000000005;0.0890157;-0.0657451;0
41.3068;-26.9092;-55.553900000000006;0.0890157;-0.0653449;0
41.3228;-26.921499999999998;-55.5762;0.0890157;-0.0652397;0
41.348;-26.941100000000002;-55.611000000000004;0.0890157;-0.065075;0
41.3432;-26.937500000000004;-55.604299999999995;0.0890157;-0.0651063;0
41.424;-27.000299999999996;-55.7167;0.0890157;-0.0645756;0
41.4494;-27.0198;-55.7518;0.0890157;-0.0644096;0
41.4917;-27.052699999999998;-55.81049999999999;0.0890157;-0.064132;0
41.4874;-27.049400000000002;-55.80459999999999;0.0890157;-0.0641603;0
41.5087;-27.0658;-55.834;0.0890157;-0.0640206;0
41.5343;-27.0858;-55.869499999999995;0.0890157;-0.0638531;0
41.5714;-27.114399999999996;-55.9209;0.0890157;-0.0636115;0
41.5918;-27.130399999999998;-55.9491;0.0890157;-0.0634782;0
41.699;-27.212900000000005;-56.0971;0.0890157;-0.0627801;0
41.7197;-27.229;-56.1257;0.0890157;-0.062646;0
41.7351;-27.241;-56.1468;0.0890157;-0.0625457;0
41.7977;-27.2891;-56.2332;0.0890157;-0.062139;0
41.8399;-27.321599999999997;-56.29089999999999;0.0890157;-0.061867;0
41.8809;-27.3531;-56.3472;0.0890157;-0.0616014;0
41.9423;-27.4005;-56.43149999999999;0.0890157;-0.0612049;0
41.989;-27.4364;-56.495599999999996;0.0890157;-0.0609037;0
41.9843;-27.4328;-56.4894;0.0890157;-0.0609334;0
42.0266;-27.465199999999996;-56.5471;0.0890157;-0.0606613;0
42.2201;-27.6136;-56.8114;0.0890157;-0.059419;0
42.2611;-27.6451;-56.8672;0.0890157;-0.0591567;0
42.3453;-27.7095;-56.982000000000006;0.0890157;-0.0586182;0
42.3622;-27.722299999999997;-57.0048;0.0890157;-0.058511;0
42.4271;-27.771800000000002;-57.0929;0.0890157;-0.058098;0
42.474;-27.8077;-57.1566;0.0890157;-0.0577995;0
42.4951;-27.823700000000002;-57.185100000000006;0.0890157;-0.0576657;0
42.5163;-27.839599999999997;-57.2137;0.0890157;-0.0575312;0
42.5116;-27.836000000000002;-57.2072;0.0890157;-0.0575615;0
42.5587;-27.871999999999996;-57.270999999999994;0.0890157;-0.0572624;0
42.5801;-27.888299999999997;-57.29990000000001;0.0890157;-0.0571274;0
42.6009;-27.9042;-57.3283;0.0890157;-0.0569949;0
42.6165;-27.916;-57.3494;0.0890157;-0.0568959;0
42.6368;-27.9314;-57.3767;0.0890157;-0.0567675;0
42.6574;-27.9472;-57.4045;0.0890157;-0.0566374;0
42.6784;-27.963;-57.4327;0.0890157;-0.056505;0
42.6996;-27.979100000000003;-57.46119999999999;0.0890157;-0.056371;0
42.7207;-27.995199999999997;-57.48989999999999;0.0890157;-0.0562376;0
42.7684;-28.0313;-57.55409999999999;0.0890157;-0.0559368;0
42.8114;-28.0639;-57.611999999999995;0.0890157;-0.055666;0
42.8536;-28.095899999999997;-57.668800000000005;0.0890157;-0.0554007;0
42.8969;-28.128600000000002;-57.7266;0.0890157;-0.0551299;0
42.9571;-28.174000000000003;-57.80749999999999;0.0890157;-0.0547515;0
43.0693;-28.258900000000004;-57.9578;0.0890157;-0.0540493;0
43.0858;-28.2713;-57.9798;0.0890157;-0.0539465;0
43.1121;-28.2912;-58.015;0.0890157;-0.0537825;0
43.1331;-28.307100000000002;-58.0432;0.0890157;-0.0536506;0
43.1543;-28.322899999999997;-58.07130000000001;0.0890157;-0.0535192;0
43.2364;-28.3848;-58.180800000000005;0.0890157;-0.0530076;0
43.2957;-28.429499999999997;-58.260000000000005;0.0890157;-0.0526385;0
43.3097;-28.4399;-58.278400000000005;0.0890157;-0.0525527;0
43.335;-28.459;-58.3121;0.0890157;-0.0523953;0
43.3538;-28.4729;-58.337;0.0890157;-0.0522789;0
43.3664;-28.4824;-58.35380000000001;0.0890157;-0.052201;0
43.4571;-28.550500000000003;-58.474199999999996;0.0890157;-0.0516393;0
43.4988;-28.581799999999998;-58.529599999999995;0.0890157;-0.0513813;0
43.5284;-28.603699999999996;-58.5685;0.0890157;-0.0511999;0
43.5471;-28.6179;-58.593199999999996;0.0890157;-0.0510844;0
43.6225;-28.6741;-58.6927;0.0890157;-0.0506206;0
43.7218;-28.748199999999997;-58.82390000000001;0.0890157;-0.0500102;0
43.739;-28.7611;-58.846500000000006;0.0890157;-0.0499048;0
43.7562;-28.7738;-58.8693;0.0890157;-0.0497992;0
43.7846;-28.7952;-58.90679999999999;0.0890157;-0.0496241;0
43.8095;-28.813499999999998;-58.9392;0.0890157;-0.0494732;0
43.8188;-28.820499999999996;-58.9517;0.0890157;-0.0494153;0
43.8535;-28.846400000000003;-58.9974;0.0890157;-0.0492034;0
43.929;-28.902499999999996;-59.09639999999999;0.0890157;-0.0487429;0
43.9215;-28.8968;-59.0865;0.0890157;-0.0487889;0
43.9565;-28.922799999999995;-59.132400000000004;0.0890157;-0.0485755;0
43.9979;-28.9536;-59.186800000000005;0.0890157;-0.0483229;0
44.0242;-28.973100000000002;-59.221199999999996;0.0890157;-0.0481628;0
44.111;-29.037599999999998;-59.3347;0.0890157;-0.0476348;0
44.1452;-29.0629;-59.3793;0.0890157;-0.0474277;0
44.162;-29.075300000000006;-59.4011;0.0890157;-0.0473262;0
44.2032;-29.105800000000002;-59.455;0.0890157;-0.0470768;0
44.1955;-29.100100000000005;-59.44499999999999;0.0890157;-0.0471228;0
44.2364;-29.130199999999995;-59.49820000000001;0.0890157;-0.0468758;0
44.245;-29.136499999999998;-59.5093;0.0890157;-0.0468236;0
44.3275;-29.197400000000002;-59.6169;0.0890157;-0.0463253;0
44.3439;-29.209600000000002;-59.638;0.0890157;-0.0462263;0
44.3682;-29.2275;-59.66980000000001;0.0890157;-0.0460794;0
44.3761;-29.2335;-59.68010000000001;0.0890157;-0.0460317;0
44.3922;-29.245200000000004;-59.7009;0.0890157;-0.045935;0
44.4329;-29.275200000000005;-59.753699999999995;0.0890157;-0.0456898;0
44.4737;-29.3054;-59.806700000000006;0.0890157;-0.0454441;0
44.4898;-29.317;-59.8274;0.0890157;-0.0453476;0
44.5955;-29.3945;-59.96430000000001;0.0890157;-0.044714;0
44.652;-29.436099999999996;-60.0372;0.0890157;-0.0443754;0
44.6833;-29.459200000000003;-60.077600000000004;0.0890157;-0.044188;0
44.7542;-29.511100000000006;-60.1691;0.0890157;-0.0437646;0
44.7862;-29.5345;-60.2101;0.0890157;-0.0435739;0
44.7936;-29.540000000000006;-60.219899999999996;0.0890157;-0.0435292;0
44.818;-29.5578;-60.2513;0.0890157;-0.0433841;0
44.8501;-29.5811;-60.292199999999994;0.0890157;-0.0431937;0
44.8414;-29.5749;-60.28119999999999;0.0890157;-0.043245;0
44.8889;-29.6096;-60.3425;0.0890157;-0.0429618;0
44.9048;-29.621100000000006;-60.362700000000004;0.0890157;-0.0428679;0
44.9207;-29.6327;-60.382999999999996;0.0890157;-0.042774;0
44.9764;-29.673300000000005;-60.4543;0.0890157;-0.0424428;0
44.9826;-29.6779;-60.4623;0.0890157;-0.0424064;0
45.0064;-29.695300000000003;-60.492999999999995;0.0890157;-0.0422641;0
45.0216;-29.706400000000002;-60.5125;0.0890157;-0.0421747;0
45.0366;-29.717399999999998;-60.5316;0.0890157;-0.0420858;0
45.0428;-29.7218;-60.5394;0.0890157;-0.0420494;0
45.0823;-29.7506;-60.5902;0.0890157;-0.0418152;0
45.098;-29.762;-60.6102;0.0890157;-0.0417219;0
45.0894;-29.7556;-60.599199999999996;0.0890157;-0.041773;0
45.1138;-29.773399999999995;-60.630300000000005;0.0890157;-0.0416292;0
45.1454;-29.7964;-60.67079999999999;0.0890157;-0.0414423;0
45.1528;-29.801899999999996;-60.680099999999996;0.0890157;-0.0413985;0
45.1845;-29.8247;-60.72050000000001;0.0890157;-0.0412117;0
45.2004;-29.8363;-60.74079999999999;0.0890157;-0.0411183;0
45.2323;-29.8594;-60.781400000000005;0.0890157;-0.0409305;0
45.2959;-29.9056;-60.86259999999999;0.0890157;-0.0405548;0
45.312;-29.9172;-60.88290000000001;0.0890157;-0.0404607;0
45.3282;-29.928999999999995;-60.9036;0.0890157;-0.0403652;0
45.3442;-29.9407;-60.92400000000001;0.0890157;-0.0402709;0
45.3689;-29.958599999999997;-60.95559999999999;0.0890157;-0.040126;0
45.385;-29.970000000000006;-60.97569999999999;0.0890157;-0.040032;0
45.4005;-29.9814;-60.99550000000001;0.0890157;-0.0399404;0
45.4161;-29.992799999999995;-61.01540000000001;0.0890157;-0.0398492;0
45.4461;-30.0143;-61.05329999999999;0.0890157;-0.0396736;0
45.481;-30.039499999999997;-61.0977;0.0890157;-0.0394688;0
45.52;-30.067699999999995;-61.14699999999999;0.0890157;-0.0392407;0
45.5664;-30.101300000000002;-61.2058;0.0890157;-0.0389695;0
45.5818;-30.112399999999994;-61.225300000000004;0.0890157;-0.0388794;0
45.5878;-30.1167;-61.2329;0.0890157;-0.0388443;0
45.627;-30.1449;-61.282399999999996;0.0890157;-0.0386158;0
45.6175;-30.137900000000002;-61.2704;0.0890157;-0.0386711;0
45.6465;-30.159;-61.306999999999995;0.0890157;-0.0385016;0
45.6915;-30.191499999999998;-61.3639;0.0890157;-0.0382394;0
45.7068;-30.202399999999997;-61.3832;0.0890157;-0.0381498;0
45.7469;-30.231300000000005;-61.43350000000001;0.0890157;-0.0379171;0
45.7378;-30.224600000000002;-61.422;0.0890157;-0.0379708;0
45.7526;-30.2352;-61.440799999999996;0.0890157;-0.0378841;0
45.7677;-30.2462;-61.459999999999994;0.0890157;-0.0377958;0
45.808;-30.275099999999995;-61.51050000000001;0.0890157;-0.0375621;0
45.8137;-30.279199999999996;-61.5179;0.0890157;-0.0375284;0
45.8383;-30.296799999999998;-61.5487;0.0890157;-0.0373863;0
45.8978;-30.339400000000005;-61.6235;0.0890157;-0.0370409;0
45.8885;-30.332900000000002;-61.6121;0.0890157;-0.0370944;0
46.0046;-30.4161;-61.7577;0.0890157;-0.0364225;0
46.0107;-30.4204;-61.76519999999999;0.0890157;-0.0363879;0
46.056;-30.452900000000007;-61.82190000000001;0.0890157;-0.0361258;0
53.2005;-34.721399999999996;-69.2349;0.0624654;-0.00179791;0
53.0412;-34.627300000000005;-69.0718;0.0627482;-0.00255919;0
51.2407;-33.524100000000004;-67.1556;0.0649516;-0.0114647;0
50.2774;-32.9305;-66.1238;0.0668416;-0.0162531;0
46.8319;-30.7947;-62.407700000000006;0.0780884;-0.0334549;0
46.3767;-30.515100000000004;-61.9208;0.0803223;-0.0357009;0
44.4217;-29.299300000000002;-59.79889999999999;0.0907186;-0.0454669;0
43.4467;-28.6924;-58.737700000000004;0.0968547;-0.0503341;0
39.1121;-25.982599999999998;-53.977999999999994;0.131604;-0.0719808;0
36.2697;-24.1987;-50.821000000000005;0.161243;-0.0861307;0
34.8451;-23.2971;-49.2153;0.177883;-0.0932609;0
34.379;-23.004099999999998;-48.692400000000006;0.183738;-0.095566;0
33.4459;-22.4149;-47.6381;0.195805;-0.100197;0
31.6035;-21.252399999999998;-45.5501;0.221535;-0.109276;0
29.7431;-20.064100000000003;-43.3973;0.24928;-0.118549;0
53.9995;-35.705400000000004;-72.4513;0.0884806;0.00579482;0
53.4413;-35.378099999999996;-72.07849999999999;0.0893066;0.00317466;0
50.9004;-33.83140000000001;-69.1686;0.0927185;-0.0091415;0
49.4884;-32.958000000000006;-67.4829;0.0957581;-0.0160761;0
48.0515;-32.0624;-65.7538;0.0998617;-0.0231798;0
44.3383;-29.7198;-61.247600000000006;0.11556;-0.041722;0
42.8816;-28.7979;-59.4995;0.124156;-0.0490015;0
42.1612;-28.342200000000002;-58.6408;0.128965;-0.0525938;0
110.217;-50.46340000000001;-44.5798;0.137437;0.0535242;0
108.278;-49.258300000000006;-43.77290000000001;0.127861;0.0478226;0
104.888;-48.07619999999999;-43.330099999999995;0.112034;0.0331368;0
101.635;-47.1813;-43.074299999999994;0.101685;0.0176105;0
97.5794;-46.00509999999999;-42.5921;0.0974284;-0.00161439;0
95.9399;-45.4679;-42.303399999999996;0.0985087;-0.00907332;0
92.6668;-44.3732;-41.65389999999999;0.105369;-0.0238446;0
91.0362;-43.82299999999999;-41.302;0.111106;-0.0311803;0
88.6497;-43.122400000000006;-40.844;0.122563;-0.0425512;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.7687;19.1796;46.9709;0.333666;0.00969284;0
39.8121;19.2271;47.112199999999994;0.333677;0.00927657;0
39.7778;19.195300000000003;47.019600000000004;0.333673;0.00965756;0
39.7122;19.137899999999995;46.8551;0.333555;0.0103871;0
39.5535;18.993100000000005;46.437200000000004;0.333304;0.0121142;0
39.4681;18.9163;46.216499999999996;0.333162;0.013056;0
39.4096;18.8628;46.06219999999999;0.333068;0.013693;0
39.0536;18.547600000000003;45.1614;0.332378;0.0176541;0
38.8794;18.396;44.7308;0.332005;0.0196168;0
38.3371;17.9265;43.40339999999999;0.330781;0.0257904;0
38.0617;17.6895;42.7376;0.330113;0.0289561;0
37.9109;17.558200000000003;42.369;0.329761;0.0306899;0
37.4594;17.1751;41.3014;0.328558;0.0359704;0
37.1342;16.902700000000003;40.54729999999999;0.327622;0.0398242;0
36.6239;16.483400000000003;39.3952;0.325999;0.045974;0
35.7311;15.7761;37.4766;0.322591;0.0570266;0
35.3577;15.488900000000001;36.7058;0.320966;0.0617568;0
34.7948;15.068200000000001;35.586099999999995;0.318216;0.0690166;0
34.0301;14.517399999999999;34.1361;0.313889;0.0791041;0
33.6315;14.241700000000002;33.4179;0.31129;0.0844666;0
32.8662;13.730799999999999;32.0988;0.305668;0.0949461;0
32.4877;13.4895;31.481799999999996;0.302477;0.100212;0
31.7465;13.042000000000002;30.350099999999998;0.295266;0.110673;0
31.5588;12.932200000000002;30.0742;0.293274;0.113346;0
31.3767;12.8292;29.8168;0.291218;0.115955;0
31.028;12.642799999999998;29.355800000000002;0.286869;0.120974;0
30.53;12.3995;28.7641;0.279711;0.128183;0
29.6707;12.0032;27.8116;0.265794;0.140677;0
29.494;11.925099999999997;27.6253;0.262691;0.143252;0
29.328;11.8583;27.469900000000003;0.259507;0.145673;0
28.9208;11.7546;27.262;0.2493;0.151528;0
28.799;11.737000000000002;27.239499999999996;0.245668;0.153256;0
28.5008;11.656500000000001;27.075999999999997;0.238074;0.157557;0
27.9745;11.702499999999997;27.348500000000005;0.216695;0.164749;0
27.8226;11.7961;27.672800000000002;0.207152;0.16668;0
27.6344;11.984900000000003;28.3057;0.192551;0.169104;0
27.5185;12.3738;29.5598;0.173305;0.170625;0
27.5158;12.499099999999999;29.960199999999997;0.168548;0.170691;0
27.5547;12.802100000000003;30.925099999999997;0.15894;0.170267;0
27.5909;12.9759;31.481800000000003;0.154062;0.169872;0
27.7111;13.898900000000001;34.5761;0.126818;0.16968;0
27.7807;14.147400000000001;35.4222;0.12124;0.169205;0
28.2479;15.4269;39.908;0.0987366;0.165807;0
28.5781;16.234500000000004;42.8813;0.0874603;0.163634;0
30.4857;20.5389;60.9382;0.0478933;0.152912;0
31.2169;22.2485;69.423;0.036676;0.149869;0
31.7795;23.486700000000003;76.0261;0.0310659;0.147018;0
32.3494;24.792299999999997;83.5718;0.0255656;0.144489;0
34.1845;29.3401;115.7722;0.00916646;0.138017;0
42.5702;56.63929999999999;178.431;-0.0325389;0.118669;0
46.1202;72.8768;177.7773;-0.042452;0.113063;0
52.9313;117.7801;174.5607;-0.0566772;0.105624;0
62.6533;164.6791;102.8485;-0.0703145;0.0988638;0
89.0572;158.1212;56.177299999999995;-0.0871396;0.076953;0
113.881;153.5869;42.315200000000004;-0.0936055;0.0597288;0
200.0;64.9792;19.958099999999995;-0.103013;0.0219319;0
200.0;49.21279999999999;16.526199999999996;-0.103778;0.0151803;0
200.0;27.015600000000006;11.263800000000003;-0.104473;0.0045554;0
200.0;-53.35969999999999;-7.6270000000000024;-0.0952792;-0.0318427;0
200.0;-71.8342;-11.131500000000003;-0.0907;-0.0376454;0
155.639;-137.0361;-22.928000000000004;-0.0413985;-0.0502046;0
187.239;-98.3301;-19.0749;-0.0241844;-0.041036;0
200.0;-60.9785;-13.4728;-0.0102585;-0.0285693;0
200.0;9.134200000000007;1.9707000000000008;0.0068381;0.00522489;0
200.0;15.371500000000012;3.520000000000003;0.00646528;0.00830867;0
200.0;11.164100000000005;2.655000000000001;0.00265706;0.00588182;0
200.0;10.530899999999988;2.5214;0.00214119;0.00551919;0
200.0;8.021299999999997;1.9425999999999988;0.00118421;0.00417185;0
200.0;5.675899999999999;1.4133999999999958;-2.54313E-5;0.00287991;0
200.0;3.861000000000004;1.0024000000000015;-9.46299E-4;0.00187902;0
200.0;2.971599999999995;0.8098000000000027;-0.00160637;0.00136966;0
200.0;3.3699999999999903;0.9290999999999983;-0.00207011;0.00153148;0
200.0;-10.230699999999999;-2.604700000000001;0.00145442;-0.00505596;0
200.0;-2.295100000000005;-0.7772999999999968;0.00472844;-7.52887E-4;0
200.0;11.6096;2.8636000000000053;4.03468E-4;0.00590985;0
200.0;9.625099999999989;2.4769000000000005;-0.00195605;0.00470742;0
200.0;-5.127099999999999;-1.0849000000000046;-0.00438105;-0.00298655;0
200.0;-6.188500000000005;-1.358699999999999;-0.00414772;-0.00350367;0
200.0;-4.736699999999999;-1.1476999999999933;-7.15764E-4;-0.00246857;0
200.0;1.0080999999999989;0.17010000000000502;0.00185979;6.75158E-4;0
200.0;1.9174000000000007;0.41680000000000206;0.001393;0.0010964;0
200.0;1.9609999999999985;0.4328000000000003;0.00127474;0.0011082;0
200.0;1.8489000000000004;0.4210000000000065;9.04592E-4;0.00101889;0
200.0;1.8884999999999934;0.4472999999999985;5.27191E-4;0.00100596;0
200.0;1.5351;0.3750999999999962;1.64668E-4;7.94722E-4;0
200.0;0.9227000000000061;0.254800000000003;-5.7284E-4;4.18955E-4;0
200.0;0.519999999999996;0.16389999999999816;-7.90532E-4;1.9515E-4;0
200.0;0.10060000000000002;0.06299999999999528;-8.72548E-4;-2.52066E-5;0
200.0;-1.3449000000000098;-0.3123999999999967;-5.17654E-4;-7.28944E-4;0
200.0;-1.1003000000000043;-0.2593000000000032;-3.36965E-4;-5.88749E-4;0
200.0;-1.1004000000000076;-0.2632999999999939;-2.46048E-4;-5.8088E-4;0
198.393;0.08809999999999718;-0.022399999999997533;0.00101903;1.3397E-4;0
197.403;0.10309999999999775;-0.020400000000002194;0.00105832;1.45037E-4;0
191.44;0.147199999999998;-0.01950000000000074;0.00128937;1.87628E-4;0
189.436;0.17889999999999873;-0.015200000000000102;0.00137215;2.10969E-4;0
185.423;0.1933999999999969;-0.018800000000005923;0.00153796;2.32849E-4;0
183.396;0.24970000000000425;-0.00829999999999842;0.00161908;2.68556E-4;0
177.215;0.7102000000000004;0.09590000000000032;0.00186043;5.23801E-4;0
174.159;0.7100999999999971;0.09100000000000108;0.00197182;5.33474E-4;0
169.024;0.7652000000000072;0.09649999999999892;0.00216039;5.77956E-4;0
161.668;1.3560999999999979;0.23290000000000077;0.00240771;8.99962E-4;0
155.463;1.1252999999999957;0.16629999999999967;0.00261854;8.01068E-4;0
152.328;1.0655000000000001;0.14459999999999695;0.00277354;7.84253E-4;0
143.66;2.203000000000003;0.410499999999999;0.00316963;0.00139691;0
142.588;2.254800000000003;0.4221999999999966;0.00319939;0.00142584;0
132.91;2.603899999999996;0.4999000000000038;0.00340881;0.00162146;0
130.751;2.643900000000002;0.5080000000000027;0.00345205;0.00164558;0
125.429;2.1392000000000024;0.37170000000000414;0.00361888;0.00139675;0
124.366;2.1514999999999986;0.33370000000000033;0.0036719;0.00132865;0
116.752;57.406300000000016;0.25450000000000017;0.00423088;0.00126547;0
111.267;53.25519999999999;0.19780000000000086;0.00473976;0.00123953;0
109.021;51.75829999999999;0.24729999999999563;0.00495796;0.00137902;0
107.893;51.0325;0.2790999999999997;0.00506541;0.00146285;0
103.463;48.216899999999995;0.26550000000000296;0.00546773;0.00150597;0
102.345;47.548;0.2850000000000037;0.00556323;0.00156274;0
94.4816;43.121700000000004;0.5516000000000005;0.00607567;0.00219705;0
80.1684;35.60739999999999;0.4264999999999972;0.00678507;0.00174407;4
78.0695;34.5284;0.9012999999999991;0.00704269;0.0011711;4
77.0595;34.004099999999994;1.356500000000004;0.00724551;7.58256E-4;4
65.715;28.431399999999996;59.8305;0.0144146;-0.00384796;4
63.171;27.226800000000004;57.173300000000005;0.0175744;-0.00526759;4
57.2297;24.394400000000005;51.24020000000001;0.0280689;-0.0123244;4
52.3008;22.189200000000007;46.599;0.0404538;-0.017321;4
50.1353;21.262;44.58410000000001;0.0465405;-0.0183573;4
47.2878;20.0556;41.944399999999995;0.0552203;-0.0190186;4
46.5886;19.760200000000005;41.3011;0.0574235;-0.0191571;4
40.6913;17.289099999999998;35.7907;0.0727112;0.00114092;4
39.3279;16.714;34.5528;0.0724477;0.0150768;4
38.1349;16.212400000000002;33.5176;0.069989;0.0272454;4
35.492;15.093800000000002;31.129499999999997;0.0584941;0.0543785;4
34.1805;14.5352;29.9475;0.0496582;0.0679298;4
29.4665;12.562099999999997;25.919099999999997;-0.0053477;0.115588;4
